rule_id,lang,severity,category,cc_type,cc_impact,effort_min,file,line,message,tier
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/functional/PRISMCoreRealWorldTests.test.js,76,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/functional/PRISMCoreRealWorldTests.test.js,77,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/stress/prismCoreScalabilityTest.js,6,Prefer `node:perf_hooks` over `perf_hooks`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/stress/prismCoreScalabilityTest.js,6,Remove this unused import of 'performance'.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/stress/prismCoreScalabilityTest.js,1,Remove this unused import of 'jest'.,TIER3
javascript:S7755,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/stress/prismCoreScalabilityTest.js,36,Prefer `.at(…)` over `[….length - index]`.,TIER3
javascript:S4030,javascript,MAJOR,MAINTAINABILITY,,,5,__tests_legacy__/stress/prismCoreScalabilityTest.js,44,"Either use this collection's contents or remove the collection. 2m MAINTAINABILITY 116 javascript:S7755 Complex index access patterns should be replaced with "".at()"" method MINOR P:__tests_legacy__/ stress/ prismCoreScalabilit yTest.js(line 104) Prefer `.at(…)` over `[….length - index]`.",TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/prismCoreStressTest.js,5,Remove this unused import of 'fs'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,5,Prefer `node:fs` over `fs`.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/prismCoreStressTest.js,6,'path' imported multiple times.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,6,Prefer `node:path` over `path`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/prismCoreStressTest.js,7,Remove this unused import of 'os'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,7,Prefer `node:os` over `os`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/prismCoreStressTest.js,8,Remove this unused import of 'EventEmitter'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,8,Prefer `node:events` over `events`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,9,Prefer `node:perf_hooks` over `perf_hooks`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,10,Prefer `node:url` over `url`.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/prismCoreStressTest.js,11,'path' imported multiple times.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,11,Prefer `node:path` over `path`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/prismCoreStressTest.js,12,Remove this unused import of 'prismBus'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,16,Prefer `node:fs/ promises` over `fs/ promises`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,234,Prefer `node:fs` over `fs`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/prismCoreStressTest.js,305,Prefer top-level await over using a promise chain.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismCoreStressTest.js,6,Remove this unused import of 'PrismCore'. 1m MAINTAINABILITY 117 javascript:S1128 Unnecessary imports should be removed MINOR P:__tests_legacy__/ prismCoreStressTes t.js(line 7) Remove this unused import of 'PrismPerformance Monitor'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismCoreStressTest.js,2,Prefer `node:perf_hooks` over `perf_hooks`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismCoreStressTest.js,5,Prefer `node:fs/ promises` over `fs/ promises`.,TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,__tests_legacy__/prismCoreStressTest.js,69,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,__tests_legacy__/prismCoreStressTest.js,70,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,backend/analysis/prismDataAnalysis.cjs,141,"Remove this useless assignment to variable ""metadata"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,backend/analysis/prismDataAnalysis.cjs,141,Remove the declaration of the unused 'metadata' variable.,TIER3
javascript:S6397,javascript,MAJOR,MAINTAINABILITY,,,5,backend/analysis/prismDataAnalysis.cjs,210,Replace this character class by the character itself.,TIER3
javascript:S6397,javascript,MAJOR,MAINTAINABILITY,,,5,backend/analysis/prismDataAnalysis.cjs,257,Replace this character class by the character itself.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,backend/analysis/prismDataAnalysis.cjs,269,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,regulation/prismElysiumMode.js,6,Remove this unused import of 'kernelBus'.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,regulation/prismElysiumMode.js,32,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,regulation/prismElysiumMode.js,48,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,regulation/prismElysiumMode.js,50,Don't use a zero fraction in the number.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,regulation/prismElysiumMode.js,218,Prefer `globalThis.window` over `window`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismElysiumMode.test.js,3,Remove this unused import of 'kernelBus'. 1m MAINTAINABILITY 118 javascript:S7746 Promise.resolve() and Promise.reject() should not be used in async functions or promise callbacks MAJOR P:__tests_legacy__/ prismElysiumMode. test.js(line 9) Prefer `return value` over `return Promise.resolve(val ue)`.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismElysiumMode.test.js,149,Don't use a zero fraction in the number.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,__mocks__/prismEmergencyProtocol.js,3,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismEmergencyProtocol.js,11,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,65,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,85,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,91,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,98,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,111,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,129,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,138,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,152,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,prismEmergencyProtocol.js,160,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismEmergencyProtocol.test.js,11,Prefer `globalThis` over `global`.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,__tests_legacy__/prismEmergencyProtocol.test.js,52,"Remove this useless assignment to variable ""protocol"".",TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismEthos.js,17,Don't use a zero fraction in the number. 1m MAINTAINABILITY 119 javascript:S7748 Number literals should not have unnecessary decimal points or trailing zeros MINOR P:prismEthos.js(line 27) Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismEthos.js,126,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismEthos.js,128,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismEthos.js,156,Don't use a zero fraction in the number.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,security/prismEventGuard.js,7,Remove this unused import of 'prismBus'.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismEventGuard.test.js,6,Remove this unused import of 'PrismHMAC'.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismEventGuard.test.js,17,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismEventGuard.test.js,33,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismEventGuard.test.js,37,Prefer `globalThis` over `window`.,TIER3
javascript:S7723,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismEventGuard.test.js,140,Use `new Array()` instead of `Array()`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,prismForecast.js,7,Remove this unused import of 'prismPredictiveOpt imization'.,TIER3
javascript:S7755,javascript,MINOR,MAINTAINABILITY,,,5,prismForecast.js,271,Prefer `.at(…)` over `[….length - index]`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismFusion.js,133,Prefer `globalThis` over `window`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,prismFusion.js,142,Prefer top-level await over using a promise chain.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,prismFusion.js,147,Prefer top-level await over using a promise chain.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,prismGuardian.js,3,Remove this unused import of 'kernelBus'.,TIER3
javascript:S7735,javascript,MINOR,MAINTAINABILITY,,,2,prismGuardian.js,32,Unexpected negated condition. 2m MAINTAINABILITY 120 javascript:S7757 Class properties should be declared asfields rather than assigned in constructors MINOR P:prismHarmony.js(l ine 4) Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,prismHarmony.js,54,Prefer `Number.parseFloat` over `parseFloat`.,TIER3
javascript:S7735,javascript,MINOR,MAINTAINABILITY,,,2,prismHarmony.js,114,Unexpected negated condition.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismHeartbeat.js,8,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismHeartbeat.js,25,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismHeartbeat.js,62,Prefer `globalThis` over `window`.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,security/prismHMAC.js,7,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismHMAC.test.js,30,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismHyperConsciousness.js,309,Prefer `globalThis` over `window`.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,prismInit.js,4,imported multiple times.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,prismInit.js,6,imported multiple times.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,prismInit.js,10,Remove this unused import of 'generateDirectives' .,TIER3
javascript:S7735,javascript,MINOR,MAINTAINABILITY,,,2,prismInit.js,113,Unexpected negated condition.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismInit.js,148,Prefer `globalThis` over `window`.,TIER3
javascript:S7761,javascript,MAJOR,MAINTAINABILITY,,,5,prismInit.js,149,Prefer `.dataset` over `setAttribute(…)`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismInit.js,172,Prefer `globalThis` over `window`.,TIER3
javascript:S7761,javascript,MAJOR,MAINTAINABILITY,,,1,prismInit.js,173,Prefer `.dataset` over `setAttribute(…)`. 5m MAINTAINABILITY 121 javascript:S1128 Unnecessary imports should be removed MINOR P:prismInstinct.js(lin e 8) Remove this unused import of 'prismPredictiveOpt imization'.,TIER3
javascript:S1068,javascript,MAJOR,MAINTAINABILITY,,,5,prismInstinct.js,28,'#lastAnalysis' is defined but never used.,TIER3
javascript:S1068,javascript,MAJOR,MAINTAINABILITY,,,5,prismInstinct.js,29,'#preventiveActions ' is defined but never used.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismInstinct.js,37,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismIntent.js,6,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,prismLaunch.js,48,Prefer top-level await over using a promise chain.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismLegacyCore.js,201,Prefer `globalThis` over `window`.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismLoading.js,23,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,prismLoading.js,46,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S7762,javascript,MAJOR,MAINTAINABILITY,,,2,prismLoading.js,47,Prefer `childNode.remove() ` over `parentNode.remov eChild(childNode)`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,monitoring/prismLogger.js,6,Remove this unused import of 'prismBus'.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,monitoring/prismLogger.js,34,Prefer `globalThis.window` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,monitoring/prismLogger.js,35,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,monitoring/prismLogger.js,36,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,monitoring/prismLogger.js,98,Prefer `globalThis.window` over `window`.,TIER3
javascript:S7735,javascript,MINOR,MAINTAINABILITY,,,2,monitoring/prismLogger.js,98,Unexpected negated condition.,TIER3
javascript:S7755,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismLogger.js,211,Prefer `.at(…)` over `[….length - index]`. 5m MAINTAINABILITY 122 css:S7924 Text and background colors should have su ffi cient contrast MAJOR P:ui/ prismManualTests.h tml(line 31) Text does not meet the minimal contrast requirement with its background.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,ui/prismManualTests.html,57,Text does not meet the minimal contrast requirement with its background.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,ui/prismManualTests.html,61,Text does not meet the minimal contrast requirement with its background.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,ui/prismManualTests.html,65,Text does not meet the minimal contrast requirement with its background.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,ui/prismManualTests.html,91,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,ui/prismManualTests.html,93,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,ui/prismManualTests.html,101,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,ui/prismManualTests.html,112,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,ui/prismManualTests.html,120,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,ui/prismManualTests.html,124,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,ui/prismManualTests.js,249,Prefer `globalThis` over `window`.,TIER3
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,monitoring/prismMemento.js,138,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismMeta.js,8,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,prismMeta.js,61,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismMetrics.js,2,Prefer `node:http` over `http`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismMetrics.test.js,2,Prefer `node:http` over `http`. 5m MAINTAINABILITY 123 javascript:S6353 Regular expression quantifiers and character classes should be used concisely MINOR P:__tests_legacy__/ prismMetrics.test.js (line 74) Use concise character class syntax '\d' instead of '[0-9]'.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismModelRouter.test.js,2,'/usr/src/ prismModelRouter.j s' imported multiple times.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismModelRouter.test.js,2,Remove this unused import of 'PrismModelRouter' .,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismModelRouter.test.js,3,Remove this unused import of 'CONFIG'.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismModelRouter.test.js,1,'/usr/src/ prismModelRouter.j s' imported multiple times.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismModelRouter.test.js,7,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismModelRouter.test.js,40,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismModelRouter.test.js,89,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismModelRouter.test.js,101,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismModelRouter.test.js,114,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismModelRouter.test.js,127,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,__tests_legacy__/prismModelRouter.test.js,138,Prefer `globalThis` over `global`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,prismMood.js,3,Remove this unused import of 'prismPredictiveOpt imization'.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismMood.js,19,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismMood.js,20,Don't use a zero fraction in the number.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,prismMood.js,193,"Remove this useless assignment to variable ""initialMood"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,1,prismMood.js,193,Remove the declaration of the unused 'initialMood' variable. 5m MAINTAINABILITY 124 javascript:S7748 Number literals should not have unnecessary decimal points or trailing zeros MINOR P:prismNoesis.js(lin e 22) Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismNoesis.js,23,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismNoesis.js,24,Don't use a zero fraction in the number.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismNotify.js,30,Prefer `globalThis.window` over `window`.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismNotify.js,34,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7735,javascript,MINOR,MAINTAINABILITY,,,2,prismNotify.js,49,Unexpected negated condition.,TIER3
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,prismNotify.js,159,Prefer `Number.parseInt` over `parseInt`.,TIER3
javascript:S7762,javascript,MAJOR,MAINTAINABILITY,,,2,prismNotify.js,167,Prefer `childNode.remove() ` over `parentNode.remov eChild(childNode)`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismObserver.js,2,Prefer `globalThis.window` over `window`.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,prismObserver.js,7,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,__tests_legacy__/prismPerf.bench.test.js,6,Remove this unused import of 'PrismHMAC'.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,__tests_legacy__/prismPerf.bench.test.js,71,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismPerf.bench.test.js,93,Remove the declaration of the unused 'result' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,__tests_legacy__/prismPerf.bench.test.js,93,"Remove this useless assignment to variable ""result"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismPerf.bench.test.js,107,Remove the declaration of the unused 'result' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,__tests_legacy__/prismPerf.bench.test.js,107,"Remove this useless assignment to variable ""result"".",TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,5,__tests_legacy__/prismPerf.bench.test.js,126,"Remove this useless assignment to variable ""result"". 1m MAINTAINABILITY 125 javascript:S1481 Unused local variables and functions should be removed MINOR P:__tests_legacy__/ prismPerf.bench.te st.js(line 126) Remove the declaration of the unused 'result' variable.",TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,__tests_legacy__/prismPerf.bench.test.js,136,"Remove this useless assignment to variable ""result"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/prismPerf.bench.test.js,136,Remove the declaration of the unused 'result' variable.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismPerf.js,11,Prefer `globalThis` over `window`.,TIER3
javascript:S2004,javascript,CRITICAL,MAINTAINABILITY,,,20,prismPerf.js,104,Refactor this code to not nest functions more than 4 levels deep.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismPerf.js,132,Prefer `globalThis` over `window`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismPerformanceMonitor.js,1,Prefer `node:os` over `os`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismPerformanceMonitor.js,2,Prefer `node:perf_hooks` over `perf_hooks`.,TIER3
javascript:S7755,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismPerformanceMonitor.js,226,Prefer `.at(…)` over `[….length - index]`.,TIER3
javascript:S7755,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismPerformanceMonitor.js,230,Prefer `.at(…)` over `[….length - index]`.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,prismPersistence.js,50,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismPersistence.js,50,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismPersistence.js,50,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismPersistence.js,51,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismPersistence.js,73,Prefer `globalThis` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,prismPersistence.js,75,Prefer `globalThis` over `window`.,TIER3
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,5,prismPersistence.js,194,Prefer `Number.parseInt` over `parseInt`. 2m MAINTAINABILITY 126 javascript:S7758 Unicode-aware string methods should be used for proper character handling MINOR P:prismPersistence. js(line 256) Prefer `String#codePointAt ()` over `String#charCodeAt ()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,prismPersistence.js,264,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,prismPersistence.js,265,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,prismPersistence.js,266,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,prismPersistence.js,267,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,prismPersistence.js,284,Don't use a zero fraction in the number.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,monitoring/prismPostStressAnalyzer.js,6,Remove this unused import of 'kernelBus'.,TIER3
javascript:S7755,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismPostStressAnalyzer.js,88,Prefer `.at(…)` over `[….length - index]`.,TIER3
javascript:S7766,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/prismPredictiveOptimization.js,148,Prefer `Math.max()` to simplify ternary expressions.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,monitoring/prismPredictiveOptimization.js,160,"Remove this useless assignment to variable ""trend"".",TIER3
